Measurement_Date;Air_Temperature;Relative_Humidity;Visibility;Air_Pressure_at_Station_Height;Cloud_Cover;Daily_Precipitation_Height;Snow_Height_Daily_Value;Global_Radiation;Vapor_Pressure;Dew_Point_Temperature;Wind_Direction;Wind_Strength
04.04.2021;8.866.666.666.666.660;51.0;8.333.333.333.333.330;9.926.333.333.333.330;0.0;0.0;0.0;2.545.068;5.566.666.666.666.660;4.366.666.666.666.660;30.666.666.666.666.600;2.0
05.04.2021;5.733.333.333.333.330;69.0;7.333.333.333.333.330;9.842.333.333.333.330;7.666.666.666.666.660;01. Aug;0.0;1.184.262;5.966.666.666.666.660;30.666.666.666.666.600;13.333.333.333.333.300;26.666.666.666.666.600
06.04.2021;2.533.333.333.333.330;58.333.333.333.333.300;9.0;9.870.666.666.666.660;7.333.333.333.333.330;0.6;0.0;1.314.147;04. Feb;-0.26666666666666666;22.666.666.666.666.600;23.333.333.333.333.300
07.04.2021;02. Sep;6.466.666.666.666.660;8.666.666.666.666.660;9.935.333.333.333.330;8.0;0.5;0.0;981.863;04. Aug;0.5;20.0;3.0
08.04.2021;7.333.333.333.333.330;39.333.333.333.333.300;9.0;9.961.999.999.999.990;3.0;0.0;0.0;2.445.037;39.333.333.333.333.300;22.666.666.666.666.600;21.333.333.333.333.300;2.0
09.04.2021;10.466.666.666.666.600;49.0;8.666.666.666.666.660;9.887.333.333.333.330;8.0;0.1;0.0;1.989.801;05. Aug;05. Mrz;20.0;26.666.666.666.666.600
10.04.2021;14. Mai;47.666.666.666.666.600;8.333.333.333.333.330;9.855.666.666.666.660;7.666.666.666.666.660;0.3;0.0;1.967.985;76.000.000.000.000.000;8.799.999.999.999.990;20.0;23.333.333.333.333.300
11.04.2021;13.766.666.666.666.600;63.0;8.333.333.333.333.330;9.825.666.666.666.660;7.666.666.666.666.660;22. Mai;0.0;0.0;9.633.333.333.333.330;9.866.666.666.666.660;18.666.666.666.666.600;23.333.333.333.333.300
12.04.2021;51.000.000.000.000.000;6.733.333.333.333.330;7.666.666.666.666.660;9.985.666.666.666.660;7.0;0.8;0.0;1.293.922;05. Jul;2.566.666.666.666.660;29.333.333.333.333.300;2.0
13.04.2021;39.333.333.333.333.300;7.266.666.666.666.660;8.0;10.011.666.666.666.600;7.666.666.666.666.660;01. Jul;0.0;6.624.597;05. Aug;2.0;5.333.333.333.333.330;1.0
14.04.2021;4.166.666.666.666.660;64.0;8.333.333.333.333.330;9.984.666.666.666.660;5.0;0.0;0.0;130.728;51.000.000.000.000.000;14.333.333.333.333.300;22.666.666.666.666.600;23.333.333.333.333.300
15.04.2021;5.133.333.333.333.330;59.666.666.666.666.600;8.333.333.333.333.330;9.966.666.666.666.660;5.0;0.0;0.0;1.246.394;5.033.333.333.333.330;19.333.333.333.333.300;30.666.666.666.666.600;26.666.666.666.666.600
16.04.2021;5.133.333.333.333.330;56.333.333.333.333.300;8.666.666.666.666.660;9.941.999.999.999.990;26.666.666.666.666.600;0.0;0.0;1.996.812;04. Aug;17.333.333.333.333.300;32.0;26.666.666.666.666.600
17.04.2021;6.633.333.333.333.330;57.666.666.666.666.600;8.0;9.924.666.666.666.660;7.666.666.666.666.660;0.0;0.0;153.335;5.366.666.666.666.660;3.0;22.666.666.666.666.600;16.666.666.666.666.600
18.04.2021;7.933.333.333.333.330;67.0;8.0;9.918.333.333.333.330;8.0;0.0;0.0;9.512.698;71.000.000.000.000.000;05. Feb;13.333.333.333.333.300;16.666.666.666.666.600
19.04.2021;6.866.666.666.666.660;83.0;6.666.666.666.666.660;9.910.333.333.333.330;7.666.666.666.666.660;0.5;0.0;7.400.456;8.266.666.666.666.660;5.566.666.666.666.660;30.666.666.666.666.600;1.0
20.04.2021;09. Sep;70.0;7.333.333.333.333.330;988.0;4.666.666.666.666.660;0.0;0.0;2.204.371;8.266.666.666.666.660;6.966.666.666.666.660;26.666.666.666.666.600;16.666.666.666.666.600
21.04.2021;12.833.333.333.333.300;55.333.333.333.333.300;7.666.666.666.666.660;9.872.666.666.666.660;1.0;0.0;0.0;2.771.449;7.733.333.333.333.330;8.0;20.0;16.666.666.666.666.600
22.04.2021;11.833.333.333.333.300;52.333.333.333.333.300;8.0;992.6;5.333.333.333.333.330;0.0;0.0;2.741.409;6.933.333.333.333.330;6.933.333.333.333.330;29.333.333.333.333.300;23.333.333.333.333.300
23.04.2021;11.966.666.666.666.600;46.0;8.333.333.333.333.330;9.961.333.333.333.330;26.666.666.666.666.600;0.0;0.0;3.018.316;6.233.333.333.333.330;6.466.666.666.666.660;29.333.333.333.333.300;23.333.333.333.333.300
24.04.2021;13.633.333.333.333.300;43.666.666.666.666.600;8.333.333.333.333.330;9.933.333.333.333.330;23.333.333.333.333.300;0.0;0.0;301.858;6.366.666.666.666.660;7.366.666.666.666.660;32.0;2.0
25.04.2021;12.833.333.333.333.300;50.666.666.666.666.600;7.666.666.666.666.660;991.4;13.333.333.333.333.300;0.0;0.0;2.988.621;7.266.666.666.666.660;07. Jul;30.666.666.666.666.600;23.333.333.333.333.300
26.04.2021;13.300.000.000.000.000;44.333.333.333.333.300;8.0;984.9;36.666.666.666.666.600;0.0;0.0;2.901.283;63.999.999.999.999.900;7.233.333.333.333.330;20.0;2.0
27.04.2021;12.266.666.666.666.600;42.666.666.666.666.600;8.0;978.4;6.333.333.333.333.330;0.0;0.0;2.992.907;58.999.999.999.999.900;6.333.333.333.333.330;28.0;23.333.333.333.333.300
28.04.2021;14.766.666.666.666.600;55.333.333.333.333.300;7.666.666.666.666.660;9.759.333.333.333.330;5.333.333.333.333.330;07. Aug;0.0;2.485.759;8.833.333.333.333.330;09. Jun;25.333.333.333.333.300;16.666.666.666.666.600
29.04.2021;13.766.666.666.666.600;58.666.666.666.666.600;7.666.666.666.666.660;9.798.666.666.666.660;8.0;1.0;0.0;1.708.862;9.200.000.000.000.000;9.566.666.666.666.660;22.666.666.666.666.600;36.666.666.666.666.600
30.04.2021;6.933.333.333.333.330;8.866.666.666.666.660;6.666.666.666.666.660;9.843.333.333.333.330;8.0;08. Apr;0.0;2.540.506;8.866.666.666.666.660;6.066.666.666.666.660;30.666.666.666.666.600;16.666.666.666.666.600
01.05.2021;7.333.333.333.333.330;9.233.333.333.333.330;5.666.666.666.666.660;9.836.666.666.666.660;7.333.333.333.333.330;12. Sep;0.0;5.092.835;9.466.666.666.666.660;6.733.333.333.333.330;30.666.666.666.666.600;16.666.666.666.666.600
02.05.2021;7.666.666.666.666.660;8.066.666.666.666.660;7.0;9.904.666.666.666.660;7.0;01. Aug;0.0;1.717.625;8.466.666.666.666.660;6.133.333.333.333.330;17.333.333.333.333.300;16.666.666.666.666.600
03.05.2021;11.033.333.333.333.300;53.333.333.333.333.300;8.0;9.928.666.666.666.660;33.333.333.333.333.300;0.0;0.0;3.239.124;6.433.333.333.333.330;6.233.333.333.333.330;24.0;2.0
04.05.2021;14. Jan;51.0;9.0;9.823.000.000.000.000;8.0;17. Mai;0.0;8.388.364;8.066.666.666.666.660;8.933.333.333.333.330;18.666.666.666.666.600;33.333.333.333.333.300
05.05.2021;10.033.333.333.333.300;62.666.666.666.666.600;8.333.333.333.333.330;9.835.666.666.666.660;8.0;0.6;0.0;1.765.434;7.466.666.666.666.660;6.533.333.333.333.330;21.333.333.333.333.300;36.666.666.666.666.600
06.05.2021;10.066.666.666.666.600;7.533.333.333.333.330;8.0;9.806.999.999.999.990;8.0;17.0;0.0;4.033.119;9.299.999.999.999.990;7.900.000.000.000.000;18.666.666.666.666.600;23.333.333.333.333.300
07.05.2021;10.200.000.000.000.000;62.0;8.666.666.666.666.660;9.881.999.999.999.990;4.333.333.333.333.330;0.5;0.0;1.817.376;7.333.333.333.333.330;6.533.333.333.333.330;28.0;23.333.333.333.333.300
08.05.2021;14. Mai;52.666.666.666.666.600;9.0;988.1;6.0;0.0;0.0;2.696.964;8.233.333.333.333.330;9.033.333.333.333.330;21.333.333.333.333.300;23.333.333.333.333.300
09.05.2021;22. Aug;42.0;9.0;9.797.333.333.333.330;33.333.333.333.333.300;0.0;0.0;3.077.105;10. Mai;14. Jan;13.333.333.333.333.300;23.333.333.333.333.300
10.05.2021;15.733.333.333.333.300;7.566.666.666.666.660;8.333.333.333.333.330;9.820.333.333.333.330;7.333.333.333.333.330;03. Mrz;0.0;9.121.251;13.366.666.666.666.600;13. Jan;22.666.666.666.666.600;23.333.333.333.333.300
11.05.2021;12.933.333.333.333.300;8.633.333.333.333.330;8.0;981.5;7.666.666.666.666.660;09. Mrz;0.0;5.146.769;12. Sep;11.666.666.666.666.600;20.0;2.0
12.05.2021;13. Apr;6.566.666.666.666.660;9.0;9.846.333.333.333.330;7.0;0.0;-999.0;1.504.128;09. Sep;9.866.666.666.666.660;12.0;2.0
13.05.2021;12.033.333.333.333.300;6.833.333.333.333.330;9.0;9.813.333.333.333.330;7.666.666.666.666.660;0.0;-999.0;1.884.895;9.433.333.333.333.330;8.933.333.333.333.330;22.666.666.666.666.600;23.333.333.333.333.300
14.05.2021;13. Apr;64.0;8.666.666.666.666.660;9.818.000.000.000.000;36.666.666.666.666.600;0.2;0.0;2.349.169;9.700.000.000.000.000;9.700.000.000.000.000;18.666.666.666.666.600;23.333.333.333.333.300
15.05.2021;12.266.666.666.666.600;70.0;9.0;980.5;8.0;6.0;0.0;1.028.798;10.0;09. Apr;18.666.666.666.666.600;3.0
16.05.2021;13.466.666.666.666.600;7.166.666.666.666.660;8.0;9.780.333.333.333.330;7.666.666.666.666.660;08. Jul;0.0;133.55;11.066.666.666.666.600;10.700.000.000.000.000;18.666.666.666.666.600;23.333.333.333.333.300
17.05.2021;11.833.333.333.333.300;7.733.333.333.333.330;8.333.333.333.333.330;9.830.333.333.333.330;8.0;09. Jul;0.0;2.102.598;10.733.333.333.333.300;9.766.666.666.666.660;20.0;36.666.666.666.666.600
18.05.2021;11.366.666.666.666.600;7.666.666.666.666.660;8.0;9.883.666.666.666.660;7.666.666.666.666.660;07. Jul;0.0;0.0;10.166.666.666.666.600;9.166.666.666.666.660;21.333.333.333.333.300;3.0
19.05.2021;12. Jan;6.966.666.666.666.660;8.666.666.666.666.660;9.910.333.333.333.330;7.666.666.666.666.660;03. Mrz;0.0;2.252.961;09. Mai;9.066.666.666.666.660;17.333.333.333.333.300;2.0
20.05.2021;12.733.333.333.333.300;6.933.333.333.333.330;9.0;9.937.666.666.666.660;8.0;02. Jan;0.0;195.934;9.933.333.333.333.330;9.633.333.333.333.330;20.0;23.333.333.333.333.300
21.05.2021;13.966.666.666.666.600;62.666.666.666.666.600;8.333.333.333.333.330;9.841.999.999.999.990;7.333.333.333.333.330;07. Mrz;0.0;0.0;9.799.999.999.999.990;10.066.666.666.666.600;18.666.666.666.666.600;26.666.666.666.666.600
22.05.2021;14.299.999.999.999.900;53.666.666.666.666.600;8.333.333.333.333.330;9.839.666.666.666.660;26.666.666.666.666.600;01. Sep;0.0;3.144.535;8.633.333.333.333.330;09. Apr;21.333.333.333.333.300;4.0
23.05.2021;14.033.333.333.333.300;56.0;9.0;9.901.333.333.333.330;4.333.333.333.333.330;0.0;0.0;3.003.287;08. Jun;9.299.999.999.999.990;20.0;3.0
24.05.2021;14.333.333.333.333.300;60.0;9.0;9.847.333.333.333.330;8.0;03. Feb;0.0;1.673.857;9.233.333.333.333.330;9.799.999.999.999.990;22.666.666.666.666.600;2.0
25.05.2021;12. Mai;52.666.666.666.666.600;9.0;9.926.999.999.999.990;7.0;0.8;0.0;2.160.768;7.533.333.333.333.330;07. Aug;21.333.333.333.333.300;4.0
26.05.2021;12.0;73.0;8.666.666.666.666.660;9.892.333.333.333.330;8.0;05. Apr;0.0;6.281.696;10.266.666.666.666.600;09. Mai;22.666.666.666.666.600;33.333.333.333.333.300
27.05.2021;14.066.666.666.666.600;63.0;8.0;9.923.333.333.333.330;3.0;0.1;0.0;2.422.797;9.733.333.333.333.330;10.066.666.666.666.600;21.333.333.333.333.300;2.0
28.05.2021;15.366.666.666.666.600;62.333.333.333.333.300;7.666.666.666.666.660;993.0;4.333.333.333.333.330;0.0;0.0;3.389.416;10.733.333.333.333.300;11.266.666.666.666.600;30.666.666.666.666.600;23.333.333.333.333.300
29.05.2021;17.366.666.666.666.600;51.333.333.333.333.300;8.333.333.333.333.330;9.934.666.666.666.660;26.666.666.666.666.600;0.0;0.0;3.111.528;9.533.333.333.333.330;11. Apr;32.0;23.333.333.333.333.300
30.05.2021;17. Mai;47.333.333.333.333.300;8.666.666.666.666.660;9.938.666.666.666.660;0.0;0.0;0.0;3.577.166;8.799.999.999.999.990;10.933.333.333.333.300;13.333.333.333.333.300;23.333.333.333.333.300
31.05.2021;18.566.666.666.666.600;45.333.333.333.333.300;8.333.333.333.333.330;9.904.333.333.333.330;0.0;0.0;0.0;4.225.469;09. Apr;11.766.666.666.666.600;29.333.333.333.333.300;26.666.666.666.666.600
01.06.2021;20. Aug;42.0;8.666.666.666.666.660;9.867.333.333.333.330;0.0;0.0;-999.0;3.532.077;10.200.000.000.000.000;13. Jan;30.666.666.666.666.600;23.333.333.333.333.300
02.06.2021;20.833.333.333.333.300;52.0;8.333.333.333.333.330;9.881.666.666.666.660;5.0;0.0;-999.0;3.192.885;12.733.333.333.333.300;14.666.666.666.666.600;24.0;2.0
03.06.2021;2.376.666.666.666.660;54.666.666.666.666.600;8.666.666.666.666.660;9.926.999.999.999.990;5.666.666.666.666.660;0.0;-999.0;325.825;15.633.333.333.333.300;17.366.666.666.666.600;25.333.333.333.333.300;16.666.666.666.666.600
04.06.2021;23.366.666.666.666.600;56.666.666.666.666.600;8.666.666.666.666.660;9.927.666.666.666.660;7.666.666.666.666.660;03. Mai;-999.0;2.553.613;15.799.999.999.999.900;17. Mrz;22.666.666.666.666.600;16.666.666.666.666.600
05.06.2021;17.900.000.000.000.000;82.0;7.0;9.938.666.666.666.660;7.333.333.333.333.330;07. Aug;-999.0;148.781;1.673.333.333.333.330;15. Sep;20.0;26.666.666.666.666.600
06.06.2021;15.966.666.666.666.600;89.0;8.0;9.938.000.000.000.000;7.666.666.666.666.660;0.4;-999.0;4.735.729;16. Feb;14.866.666.666.666.600;22.666.666.666.666.600;1.0
07.06.2021;17.0;8.633.333.333.333.330;6.666.666.666.666.660;9.929.333.333.333.330;7.666.666.666.666.660;06. Feb;-999.0;5.081.378;16.733.333.333.333.300;15.533.333.333.333.300;22.666.666.666.666.600;2.0
08.06.2021;18. Mrz;8.866.666.666.666.660;6.333.333.333.333.330;9.932.666.666.666.660;7.666.666.666.666.660;18. Mrz;-999.0;1.030.907;18.633.333.333.333.300;17.033.333.333.333.300;30.666.666.666.666.600;2.0
09.06.2021;19.466.666.666.666.600;8.233.333.333.333.330;7.333.333.333.333.330;993.1;4.333.333.333.333.330;07. Jan;-999.0;2.164.924;18. Mai;17.333.333.333.333.300;30.666.666.666.666.600;16.666.666.666.666.600
10.06.2021;21.766.666.666.666.600;68.0;8.0;9.922.999.999.999.990;5.333.333.333.333.330;0.0;-999.0;313.479;17.666.666.666.666.600;17. Jul;28.0;16.666.666.666.666.600
11.06.2021;23.166.666.666.666.600;57.333.333.333.333.300;8.333.333.333.333.330;9.912.666.666.666.660;1.0;0.0;-999.0;3.419.498;15.633.333.333.333.300;17.133.333.333.333.300;29.333.333.333.333.300;2.0
12.06.2021;23.833.333.333.333.300;58.0;8.333.333.333.333.330;9.928.333.333.333.330;6.0;0.0;-999.0;2.812.302;16.900.000.000.000.000;18.066.666.666.666.600;29.333.333.333.333.300;23.333.333.333.333.300
13.06.2021;21.266.666.666.666.600;57.333.333.333.333.300;8.333.333.333.333.330;9.964.666.666.666.660;0.0;0.0;-999.0;3.565.558;14.066.666.666.666.600;15.633.333.333.333.300;29.333.333.333.333.300;23.333.333.333.333.300
14.06.2021;22.400.000.000.000.000;50.666.666.666.666.600;8.666.666.666.666.660;9.918.666.666.666.660;-333.0;0.0;-999.0;3.617.629;13.633.333.333.333.300;15.666.666.666.666.600;29.333.333.333.333.300;2.0
15.06.2021;24.666.666.666.666.600;50.333.333.333.333.300;8.666.666.666.666.660;990.1;6.0;0.0;-999.0;3.490.621;15.266.666.666.666.600;17.466.666.666.666.600;29.333.333.333.333.300;16.666.666.666.666.600
16.06.2021;26.833.333.333.333.300;43.666.666.666.666.600;8.333.333.333.333.330;9.860.666.666.666.660;6.0;0.0;-999.0;354.413;14.700.000.000.000.000;17.866.666.666.666.600;21.333.333.333.333.300;1.0
17.06.2021;28.099.999.999.999.900;46.0;8.333.333.333.333.330;9.851.666.666.666.660;26.666.666.666.666.600;0.0;-999.0;319.806;16.933.333.333.333.300;19.466.666.666.666.600;28.0;2.0
18.06.2021;2.746.666.666.666.660;56.0;8.0;9.859.666.666.666.660;5.666.666.666.666.660;0.3;-999.0;0.0;20.366.666.666.666.600;20.866.666.666.666.600;24.0;16.666.666.666.666.600
19.06.2021;27.400.000.000.000.000;62.333.333.333.333.300;8.0;9.854.333.333.333.330;6.666.666.666.666.660;0.4;-999.0;2.938.311;22.566.666.666.666.600;21.833.333.333.333.300;29.333.333.333.333.300;16.666.666.666.666.600
20.06.2021;22.100.000.000.000.000;70.0;6.666.666.666.666.660;9.834.666.666.666.660;7.666.666.666.666.660;17. Mrz;-999.0;1.143.745;18.066.666.666.666.600;18.0;22.666.666.666.666.600;3.0
21.06.2021;21.933.333.333.333.300;62.0;9.0;9.812.666.666.666.660;7.333.333.333.333.330;03. Jul;-999.0;0.0;16.099.999.999.999.900;16.933.333.333.333.300;-3.196.666.666.666.660;-3.316.666.666.666.660
22.06.2021;20.599.999.999.999.900;6.566.666.666.666.660;8.666.666.666.666.660;9.850.333.333.333.330;7.333.333.333.333.330;05. Mai;-999.0;2.202.074;15.633.333.333.333.300;16.233.333.333.333.300;-999.0;-999.0
23.06.2021;2.003.333.333.333.330;7.733.333.333.333.330;8.0;9.890.333.333.333.330;4.333.333.333.333.330;10. Jun;-999.0;2.175.684;18.066.666.666.666.600;17.333.333.333.333.300;-999.0;-999.0
24.06.2021;19. Mrz;70.0;9.0;9.900.666.666.666.660;7.333.333.333.333.330;06. Apr;-999.0;2.665.709;15.433.333.333.333.300;15.700.000.000.000.000;-3.183.333.333.333.330;-3.306.666.666.666.660
25.06.2021;18. Mai;71.0;8.0;9.916.999.999.999.990;7.333.333.333.333.330;0.0;-999.0;2.369.778;14.966.666.666.666.600;15. Jan;28.0;23.333.333.333.333.300
26.06.2021;21.099.999.999.999.900;6.666.666.666.666.660;8.0;9.893.666.666.666.660;7.333.333.333.333.330;0.0;-999.0;2.756.897;16.533.333.333.333.300;16.866.666.666.666.600;29.333.333.333.333.300;16.666.666.666.666.600
27.06.2021;22. Mai;66.0;8.0;9.866.333.333.333.330;8.0;11. Jan;-999.0;2.402.141;17.666.666.666.666.600;17.966.666.666.666.600;21.333.333.333.333.300;2.0
28.06.2021;20. Jul;78.0;8.0;9.870.666.666.666.660;7.333.333.333.333.330;09. Jul;-999.0;1.973.481;18.766.666.666.666.600;1.796.666.666.666.660;24.0;2.0
29.06.2021;1.776.666.666.666.660;7.966.666.666.666.660;7.666.666.666.666.660;9.862.666.666.666.660;3.0;25. Apr;-999.0;1.847.965;16.033.333.333.333.300;15.433.333.333.333.300;21.333.333.333.333.300;23.333.333.333.333.300
30.06.2021;16.133.333.333.333.300;76.0;8.666.666.666.666.660;9.875.333.333.333.330;8.0;11. Jul;-999.0;130.32;13.799.999.999.999.900;13.533.333.333.333.300;18.666.666.666.666.600;33.333.333.333.333.300
01.07.2021;17.733.333.333.333.300;69.0;8.333.333.333.333.330;9.896.666.666.666.660;7.333.333.333.333.330;0.0;-999.0;2.001.712;13.866.666.666.666.600;14.200.000.000.000.000;28.0;2.0
02.07.2021;19.766.666.666.666.600;57.0;8.0;9.908.333.333.333.330;4.333.333.333.333.330;0.0;-999.0;3.322.335;12.766.666.666.666.600;14.333.333.333.333.300;22.666.666.666.666.600;13.333.333.333.333.300
03.07.2021;20.033.333.333.333.300;67.0;8.0;9.881.999.999.999.990;7.666.666.666.666.660;2.0;-999.0;2.715.092;15.266.666.666.666.600;15.799.999.999.999.900;25.333.333.333.333.300;16.666.666.666.666.600
04.07.2021;19. Aug;74.0;8.333.333.333.333.330;984.5;7.333.333.333.333.330;02. Aug;-999.0;1.761.527;16.900.000.000.000.000;16.599.999.999.999.900;22.666.666.666.666.600;23.333.333.333.333.300
05.07.2021;20. Mai;6.733.333.333.333.330;8.333.333.333.333.330;984.4;7.333.333.333.333.330;01. Jun;-999.0;1.277.386;15.966.666.666.666.600;16.400.000.000.000.000;21.333.333.333.333.300;26.666.666.666.666.600
06.07.2021;18.033.333.333.333.300;8.333.333.333.333.330;7.666.666.666.666.660;9.846.333.333.333.330;7.666.666.666.666.660;09. Jul;-999.0;9.750.282;17.366.666.666.666.600;16. Feb;20.0;26.666.666.666.666.600
07.07.2021;19.866.666.666.666.600;7.033.333.333.333.330;8.333.333.333.333.330;989.4;5.0;0.0;-999.0;2.243.391;15.766.666.666.666.600;16.033.333.333.333.300;28.0;2.0
08.07.2021;17.933.333.333.333.300;8.233.333.333.333.330;9.0;9.923.333.333.333.330;8.0;01. Jun;-999.0;6.824.125;16.966.666.666.666.600;16.033.333.333.333.300;17.333.333.333.333.300;1.0
09.07.2021;19.833.333.333.333.300;65.0;8.666.666.666.666.660;9.939.333.333.333.330;7.0;0.0;-999.0;1.873.388;14.933.333.333.333.300;15.566.666.666.666.600;28.0;2.0
10.07.2021;20.933.333.333.333.300;62.666.666.666.666.600;8.333.333.333.333.330;9.885.333.333.333.330;6.666.666.666.666.660;05. Mai;-999.0;3.122.196;15.200.000.000.000.000;16.099.999.999.999.900;25.333.333.333.333.300;2.0
11.07.2021;20.766.666.666.666.600;60.333.333.333.333.300;8.333.333.333.333.330;9.891.999.999.999.990;5.0;0.0;-999.0;3.281.292;14. Mai;15.700.000.000.000.000;26.666.666.666.666.600;16.666.666.666.666.600
12.07.2021;20.366.666.666.666.600;7.433.333.333.333.330;8.333.333.333.333.330;9.820.666.666.666.660;8.0;36.9;-999.0;1.812.174;17. Aug;17.233.333.333.333.300;29.333.333.333.333.300;2.0
13.07.2021;16. Mrz;82.0;7.666.666.666.666.660;9.841.333.333.333.330;7.666.666.666.666.660;12. Mrz;-999.0;9.823.246;15.066.666.666.666.600;14.299.999.999.999.900;21.333.333.333.333.300;3.0
14.07.2021;17.400.000.000.000.000;7.566.666.666.666.660;8.666.666.666.666.660;9.851.999.999.999.990;7.666.666.666.666.660;13. Sep;-999.0;1.497.209;14.966.666.666.666.600;14.666.666.666.666.600;18.666.666.666.666.600;33.333.333.333.333.300
15.07.2021;18.133.333.333.333.300;8.266.666.666.666.660;8.666.666.666.666.660;9.857.333.333.333.330;7.666.666.666.666.660;04. Jan;-999.0;1.418.268;17.233.333.333.333.300;16.233.333.333.333.300;21.333.333.333.333.300;23.333.333.333.333.300
16.07.2021;19.066.666.666.666.600;82.0;8.666.666.666.666.660;9.911.666.666.666.660;5.333.333.333.333.330;01. Jun;-999.0;2.772.892;17.966.666.666.666.600;16.966.666.666.666.600;24.0;1.0
17.07.2021;1.996.666.666.666.660;79.0;7.333.333.333.333.330;993.9;7.666.666.666.666.660;0.0;-999.0;1.200.993;18.333.333.333.333.300;17.466.666.666.666.600;32.0;16.666.666.666.666.600
18.07.2021;2.196.666.666.666.660;7.233.333.333.333.330;6.333.333.333.333.330;9.918.000.000.000.000;4.0;0.0;-999.0;3.223.495;18.633.333.333.333.300;18.266.666.666.666.600;32.0;26.666.666.666.666.600
19.07.2021;23.233.333.333.333.300;63.666.666.666.666.600;8.666.666.666.666.660;9.897.333.333.333.330;0.0;0.0;-999.0;3.315.441;17.633.333.333.333.300;18.133.333.333.333.300;32.0;26.666.666.666.666.600
20.07.2021;20.666.666.666.666.600;6.533.333.333.333.330;7.666.666.666.666.660;9.908.666.666.666.660;0.3333333333333333;0.0;-999.0;324.509;15.466.666.666.666.600;16.133.333.333.333.300;30.666.666.666.666.600;2.0
21.07.2021;21.099.999.999.999.900;6.433.333.333.333.330;7.666.666.666.666.660;9.928.333.333.333.330;1.0;0.0;-999.0;3.276.192;15.799.999.999.999.900;1.646.666.666.666.660;30.666.666.666.666.600;26.666.666.666.666.600
22.07.2021;22.133.333.333.333.300;60.0;8.0;9.917.666.666.666.660;0.0;0.0;-999.0;3.216.724;15.833.333.333.333.300;16.866.666.666.666.600;29.333.333.333.333.300;16.666.666.666.666.600
23.07.2021;23.0;63.333.333.333.333.300;8.0;9.867.666.666.666.660;4.0;0.1;-999.0;3.058.317;17.366.666.666.666.600;17.933.333.333.333.300;30.666.666.666.666.600;16.666.666.666.666.600
24.07.2021;22.666.666.666.666.600;6.633.333.333.333.330;7.666.666.666.666.660;9.831.333.333.333.330;8.0;06. Jul;-999.0;1.507.104;18.066.666.666.666.600;18.233.333.333.333.300;21.333.333.333.333.300;26.666.666.666.666.600
